2010/5/25,18985.5,10365.11426,2622.629883,224941.4209
2010/5/26,19196.44922,10361.58398,2625.792969,226669.0332
2010/5/27,19431.36914,10543.21191,2655.917969,229575.2764
2010/5/28,19766.71094,10495.5332,2655.76709,232112.5606
2010/5/31,19765.18945,10204.05566,2592.145996,230208.0186
2010/6/1,19496.94922,10098.33691,2568.282959,227363.1318
2010/6/2,19471.80078,10188.02539,2571.423096,227481.252
2010/6/3,19786.71094,10117.92676,2552.656006,229489.9639
2010/6/4,19780.07031,10187.08594,2553.593018,229659.3086
2010/6/7,19378.15039,9992.558594,2511.729004,225190.543
2010/6/8,19487.48047,10038.66797,2513.947021,226239
2010/6/9,19621.24023,10346.15332,2583.870117,229350.3037
2010/6/10,19632.69922,10222.10547,2562.580078,228729.1914
2010/6/11,19872.38086,10239.21582,2569.940918,230815.749
2010/6/15,20062.15039,,2569.939941,201616.2422
2010/6/17,20138.40039,10162.25586,2560.245117,232557.8926
2010/6/18,20286.71094,9966.428711,2513.221924,232404.5244
2010/6/21,20912.17969,10309.49414,2586.208984,239605.2637
2010/6/22,20819.08008,10345.43359,2588.697998,239008.1094
2010/6/23,20856.60938,10256.15527,2569.87207,238739.2939
2010/6/24,20733.49023,10250.78613,2566.745117,237688.2021
2010/6/25,20690.78906,10104.7168,2552.816895,236685.5332
2010/6/28,20726.67969,10011.94727,2535.278076,236413.7285
2010/6/29,20248.90039,9508.803711,2427.052002,229350.4463
2010/6/30,20128.99023,9386.834961,2398.370117,227566.3486
2010/7/2,19905.32031,9227.786133,2382.900879,225052.335
2010/7/5,19842.19922,9170.927734,2363.947998,224073.5449
2010/7/6,20084.11914,9362.914063,2409.424072,227312.4805
2010/7/7,19857.07031,9485.323242,2421.116943,226050.4033
2010/7/8,20050.56055,9465.694336,2415.149902,227443.9658
2010/7/9,20378.66016,9816.75,2470.923096,232014.3008
2010/7/12,20467.42969,9959.108398,2490.718018,233468.251
2010/7/13,20431.06055,9801.650391,2450.284912,232057.9941
2010/7/14,20560.81055,9803.610352,2470.439941,233424.3545
2010/7/15,20255.61914,9718.62207,2424.303955,229989.6826
2010/7/16,20250.16016,9806.529297,2424.270996,230209.2051
2010/7/19,20090.94922,10096.98633,2475.420898,230625.2871
2010/7/20,20264.58984,10339.31348,2528.729004,233594.3232
2010/7/21,20487.23047,10324.01367,2535.394043,235436.1895
2010/7/22,20589.69922,10471.65234,2562.406006,237131.0469
2010/7/23,20815.33008,10527.83301,2572.028076,239258.5889
2010/7/26,20839.91016,10591.01074,2588.683105,239911.2432
2010/7/27,20973.39063,10566.09082,2575.36792,240691.2842
2010/7/28,21091.17969,10825.04785,2633.663086,243343.1904
2010/7/29,21093.82031,10838.78809,2648.115967,243636.7822
2010/7/30,21029.81055,10785.22949,2637.50293,242794.2197
2010/8/2,21412.78906,11004.61719,2672.516113,247076.4219
2010/8/3,21457.66016,10830.57813,2627.001953,246185.0469
2010/8/4,21549.88086,10870.25781,2638.521973,247226.1719
2010/8/5,21551.7207,10767.95996,2620.75708,246649.7588
2010/8/6,21678.80078,10942.80762,2658.39209,248793.1025
